Subject_ID,Tweet_ID,Sentence,Tokens,Indexed_Tokens,Segments_IDs
26,508,[CLS] Per CNN  An initial group    hostages released Israeli prime ministers office says truce Israel Hamas   first weeks fighting   appears holding  [SEP],"['[CLS]', 'per', 'cnn', 'an', 'initial', 'group', 'hostages', 'released', 'israeli', 'prime', 'ministers', 'office', 'says', 'truce', 'israel', 'hamas', 'first', 'weeks', 'fighting', 'appears', 'holding', '[SEP]']","[101, 2566, 13229, 2019, 3988, 2177, 19323, 2207, 5611, 3539, 7767, 2436, 2758, 18415, 3956, 22129, 2034, 3134, 3554, 3544, 3173, 102]","[155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155, 155]"
41,277,[CLS] People need understand Arab Muslim world digesting images [SEP],"['[CLS]', 'people', 'need', 'understand', 'arab', 'muslim', 'world', 'digest', '##ing', 'images', '[SEP]']","[101, 2111, 2342, 3305, 5424, 5152, 2088, 17886, 2075, 4871, 102]","[156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156]"
41,277,[CLS] You might say  they ve always Israel I don t care  that s foolish [SEP],"['[CLS]', 'you', 'might', 'say', 'they', 've', 'always', 'israel', 'i', 'don', 't', 'care', 'that', 's', 'foolish', '[SEP]']","[101, 2017, 2453, 2360, 2027, 2310, 2467, 3956, 1045, 2123, 1056, 2729, 2008, 1055, 13219, 102]","[157, 157, 157, 157, 157, 157, 157, 157, 157, 157, 157, 157, 157, 157, 157, 157]"
41,277,[CLS] Support shift nonexistent aggressive opposition broad scale short time [SEP],"['[CLS]', 'support', 'shift', 'none', '##xi', '##sten', '##t', 'aggressive', 'opposition', 'broad', 'scale', 'short', 'time', '[SEP]']","[101, 2490, 5670, 3904, 9048, 16173, 2102, 9376, 4559, 5041, 4094, 2460, 2051, 102]","[158, 158, 158, 158, 158, 158, 158, 158, 158, 158, 158, 158, 158, 158]"
78,365,[CLS] One quickest IQ tests Twitter make logical analogy someone responds  those two situations aren t exactly same  Also guy compared Hamas Nazis [SEP],"['[CLS]', 'one', 'quick', '##est', 'iq', 'tests', 'twitter', 'make', 'logical', 'analogy', 'someone', 'responds', 'those', 'two', 'situations', 'aren', 't', 'exactly', 'same', 'also', 'guy', 'compared', 'hamas', 'nazis', '[SEP]']","[101, 2028, 4248, 4355, 26264, 5852, 10474, 2191, 11177, 23323, 2619, 16412, 2216, 2048, 8146, 4995, 1056, 3599, 2168, 2036, 3124, 4102, 22129, 13157, 102]","[159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159]"
78,365,[CLS] See  DIFFERENT  ok you re justifying mass slaughter babies [SEP],"['[CLS]', 'see', 'different', 'ok', 'you', 're', 'justify', '##ing', 'mass', 'slaughter', 'babies', '[SEP]']","[101, 2156, 2367, 7929, 2017, 2128, 16114, 2075, 3742, 14574, 10834, 102]","[160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160]"
52,816,[CLS] One day whitewashed Palestinian death toll NYT describes Israeli attempt raze Palestinian homes make area unlivable attempt help create buffer zone Nazi propagandists would impressed [SEP],"['[CLS]', 'one', 'day', 'white', '##washed', 'palestinian', 'death', 'toll', 'ny', '##t', 'describes', 'israeli', 'attempt', 'ra', '##ze', 'palestinian', 'homes', 'make', 'area', 'un', '##li', '##vable', 'attempt', 'help', 'create', 'buffer', 'zone', 'nazi', 'prop', '##aga', '##ndi', '##sts', 'would', 'impressed', '[SEP]']","[101, 2028, 2154, 2317, 27283, 9302, 2331, 9565, 6396, 2102, 5577, 5611, 3535, 10958, 4371, 9302, 5014, 2191, 2181, 4895, 3669, 12423, 3535, 2393, 3443, 17698, 4224, 6394, 17678, 16098, 16089, 12837, 2052, 7622, 102]","[161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161]"
41,295,[CLS] Once images Gaza awful heartbreaking entirely fault Hamas [SEP],"['[CLS]', 'once', 'images', 'gaza', 'awful', 'heartbreak', '##ing', 'entirely', 'fault', 'hamas', '[SEP]']","[101, 2320, 4871, 14474, 9643, 27724, 2075, 4498, 6346, 22129, 102]","[162, 162, 162, 162, 162, 162, 162, 162, 162, 162, 162]"
41,295,[CLS] The minute Hamas gives hostages surrenders [SEP],"['[CLS]', 'the', 'minute', 'hamas', 'gives', 'hostages', 'surrender', '##s', '[SEP]']","[101, 1996, 3371, 22129, 3957, 19323, 7806, 2015, 102]","[163, 163, 163, 163, 163, 163, 163, 163, 163]"
41,295,[CLS] Everyone knows [SEP],"['[CLS]', 'everyone', 'knows', '[SEP]']","[101, 3071, 4282, 102]","[164, 164, 164, 164]"
41,295,[CLS] And everyone calling ceasefire Hamas dirty work [SEP],"['[CLS]', 'and', 'everyone', 'calling', 'ceasefire', 'hamas', 'dirty', 'work', '[SEP]']","[101, 1998, 3071, 4214, 26277, 22129, 6530, 2147, 102]","[165, 165, 165, 165, 165, 165, 165, 165, 165]"
62,799,[CLS] On Day Jihad user delivers prayer peace Arabic [SEP],"['[CLS]', 'on', 'day', 'jihad', 'user', 'delivers', 'prayer', 'peace', 'arabic', '[SEP]']","[101, 2006, 2154, 24815, 5310, 18058, 7083, 3521, 5640, 102]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166]"
39,985,[CLS] On US peace negotiations Israel Gaza  The reporting former President Trump phone PM Israel urging cut deal right it s believed would help Harris campaign  [SEP],"['[CLS]', 'on', 'us', 'peace', 'negotiations', 'israel', 'gaza', 'the', 'reporting', 'former', 'president', 'trump', 'phone', 'pm', 'israel', 'urging', 'cut', 'deal', 'right', 'it', 's', 'believed', 'would', 'help', 'harris', 'campaign', '[SEP]']","[101, 2006, 2149, 3521, 7776, 3956, 14474, 1996, 7316, 2280, 2343, 8398, 3042, 7610, 3956, 14328, 3013, 3066, 2157, 2009, 1055, 3373, 2052, 2393, 5671, 3049, 102]","[167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167, 167]"
78,699,[CLS] Obviously story day Biden s monumentally disastrous performance take moment appreciate unbelievably awful cowardly Trump s take Israel [SEP],"['[CLS]', 'obviously', 'story', 'day', 'bid', '##en', 's', 'monumental', '##ly', 'disastrous', 'performance', 'take', 'moment', 'appreciate', 'un', '##bel', '##ie', '##va', '##bly', 'awful', 'coward', '##ly', 'trump', 's', 'take', 'israel', '[SEP]']","[101, 5525, 2466, 2154, 7226, 2368, 1055, 15447, 2135, 16775, 2836, 2202, 2617, 9120, 4895, 8671, 2666, 3567, 6321, 9643, 16592, 2135, 8398, 1055, 2202, 3956, 102]","[168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168]"
78,699,[CLS] Seriously [SEP],"['[CLS]', 'seriously', '[SEP]']","[101, 5667, 102]","[169, 169, 169]"
78,699,[CLS] Joe Biden life long Zionist currently funding assault Gaza  Palestinian  Wow good one Trump [SEP],"['[CLS]', 'joe', 'bid', '##en', 'life', 'long', 'zionist', 'currently', 'funding', 'assault', 'gaza', 'palestinian', 'wow', 'good', 'one', 'trump', '[SEP]']","[101, 3533, 7226, 2368, 2166, 2146, 21379, 2747, 4804, 6101, 14474, 9302, 10166, 2204, 2028, 8398, 102]","[170, 170, 170, 170, 170, 170, 170, 170, 170, 170, 170, 170, 170, 170, 170, 170, 170]"
78,699,[CLS] He opportunity actually take brave America first stance instead decided every worthless Republican I ve heard make tired argument entire life [SEP],"['[CLS]', 'he', 'opportunity', 'actually', 'take', 'brave', 'america', 'first', 'stance', 'instead', 'decided', 'every', 'worthless', 'republican', 'i', 've', 'heard', 'make', 'tired', 'argument', 'entire', 'life', '[SEP]']","[101, 2002, 4495, 2941, 2202, 9191, 2637, 2034, 11032, 2612, 2787, 2296, 22692, 3951, 1045, 2310, 2657, 2191, 5458, 6685, 2972, 2166, 102]","[171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171, 171]"
78,699,[CLS] Trump clear front runner point I guarantee second term disaster like first one [SEP],"['[CLS]', 'trump', 'clear', 'front', 'runner', 'point', 'i', 'guarantee', 'second', 'term', 'disaster', 'like', 'first', 'one', '[SEP]']","[101, 8398, 3154, 2392, 5479, 2391, 1045, 11302, 2117, 2744, 7071, 2066, 2034, 2028, 102]","[172, 172, 172, 172, 172, 172, 172, 172, 172, 172, 172, 172, 172, 172, 172]"
78,699,[CLS] Pathetic [SEP],"['[CLS]', 'pathetic', '[SEP]']","[101, 17203, 102]","[173, 173, 173]"
41,507,[CLS] Now hes political leader Hamas means obituary written well learn actually moderate voice favor ceasefire according WaPo NYT [SEP],"['[CLS]', 'now', 'he', '##s', 'political', 'leader', 'hamas', 'means', 'obituary', 'written', 'well', 'learn', 'actually', 'moderate', 'voice', 'favor', 'ceasefire', 'according', 'wa', '##po', 'ny', '##t', '[SEP]']","[101, 2085, 2002, 2015, 2576, 3003, 22129, 2965, 20815, 2517, 2092, 4553, 2941, 8777, 2376, 5684, 26277, 2429, 11333, 6873, 6396, 2102, 102]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]"
60,180,[CLS] No doesnt [SEP],"['[CLS]', 'no', 'doesn', '##t', '[SEP]']","[101, 2053, 2987, 2102, 102]","[175, 175, 175, 175, 175]"
60,180,[CLS] This war aggression genocide targeting civilians brought Vladimir Putin corrupt regime hes clearly fine [SEP],"['[CLS]', 'this', 'war', 'aggression', 'genocide', 'targeting', 'civilians', 'brought', 'vladimir', 'putin', 'corrupt', 'regime', 'he', '##s', 'clearly', 'fine', '[SEP]']","[101, 2023, 2162, 14974, 14052, 14126, 9272, 2716, 8748, 22072, 13593, 6939, 2002, 2015, 4415, 2986, 102]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]"
41,210,[CLS] No shit [SEP],"['[CLS]', 'no', 'shit', '[SEP]']","[101, 2053, 4485, 102]","[177, 177, 177, 177]"
41,210,[CLS] Thats happens Hamas rejects ceasefire offer asks Hezbollah go hot [SEP],"['[CLS]', 'that', '##s', 'happens', 'hamas', 'rejects', 'ceasefire', 'offer', 'asks', 'hezbollah', 'go', 'hot', '[SEP]']","[101, 2008, 2015, 6433, 22129, 19164, 26277, 3749, 5176, 25713, 2175, 2980, 102]","[178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178]"
41,878,[CLS] Netanyahus democraticallyelected unity government includes chief centerleft political rival Benny Gantz [SEP],"['[CLS]', 'net', '##any', '##ahu', '##s', 'democratic', '##ally', '##ele', '##cted', 'unity', 'government', 'includes', 'chief', 'center', '##le', '##ft', 'political', 'rival', 'benny', 'gan', '##tz', '[SEP]']","[101, 5658, 19092, 21463, 2015, 3537, 3973, 12260, 10985, 8499, 2231, 2950, 2708, 2415, 2571, 6199, 2576, 6538, 11945, 25957, 5753, 102]","[179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179]"
41,878,[CLS] Nearly     IDF soldiers killed going doortodoor protect civilians [SEP],"['[CLS]', 'nearly', 'idf', 'soldiers', 'killed', 'going', 'door', '##to', '##door', 'protect', 'civilians', '[SEP]']","[101, 3053, 24011, 3548, 2730, 2183, 2341, 3406, 23835, 4047, 9272, 102]","[180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180, 180]"
41,878,[CLS] Dictator Assad used chemical weapons civilians [SEP],"['[CLS]', 'dictator', 'ass', '##ad', 'used', 'chemical', 'weapons', 'civilians', '[SEP]']","[101, 21237, 4632, 4215, 2109, 5072, 4255, 9272, 102]","[181, 181, 181, 181, 181, 181, 181, 181, 181]"
41,878,[CLS] This comparison asinine [SEP],"['[CLS]', 'this', 'comparison', 'as', '##ini', '##ne', '[SEP]']","[101, 2023, 7831, 2004, 5498, 2638, 102]","[182, 182, 182, 182, 182, 182, 182]"
60,268,[CLS] My interesting takeaway Hamas hospital goal story rapidly American antiIsrael horseshoe farright farleft voices merged echo Hamas propaganda [SEP],"['[CLS]', 'my', 'interesting', 'take', '##away', 'hamas', 'hospital', 'goal', 'story', 'rapidly', 'american', 'anti', '##is', '##rae', '##l', 'horseshoe', 'far', '##right', 'far', '##le', '##ft', 'voices', 'merged', 'echo', 'hamas', 'propaganda', '[SEP]']","[101, 2026, 5875, 2202, 9497, 22129, 2902, 3125, 2466, 5901, 2137, 3424, 2483, 16652, 2140, 23449, 2521, 15950, 2521, 2571, 6199, 5755, 5314, 9052, 22129, 10398, 102]","[183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183]"
83,626,[CLS] Many Americans moved past Hamas terrorist attack [SEP],"['[CLS]', 'many', 'americans', 'moved', 'past', 'hamas', 'terrorist', 'attack', '[SEP]']","[101, 2116, 4841, 2333, 2627, 22129, 9452, 2886, 102]","[184, 184, 184, 184, 184, 184, 184, 184, 184]"
83,626,[CLS] They think it s it s time move [SEP],"['[CLS]', 'they', 'think', 'it', 's', 'it', 's', 'time', 'move', '[SEP]']","[101, 2027, 2228, 2009, 1055, 2009, 1055, 2051, 2693, 102]","[185, 185, 185, 185, 185, 185, 185, 185, 185, 185]"
83,626,[CLS] But nothing could FURTHER truth [SEP],"['[CLS]', 'but', 'nothing', 'could', 'further', 'truth', '[SEP]']","[101, 2021, 2498, 2071, 2582, 3606, 102]","[186, 186, 186, 186, 186, 186, 186]"
83,626,[CLS] Tonight Glenn TV I explain I m afraid we re heading toward LARGER maybe even BIBLICAL war [SEP],"['[CLS]', 'tonight', 'glenn', 'tv', 'i', 'explain', 'i', 'm', 'afraid', 'we', 're', 'heading', 'toward', 'larger', 'maybe', 'even', 'biblical', 'war', '[SEP]']","[101, 3892, 9465, 2694, 1045, 4863, 1045, 1049, 4452, 2057, 2128, 5825, 2646, 3469, 2672, 2130, 10213, 2162, 102]","[187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187, 187]"
39,177,[CLS] MAGA Trump Vance telling us USA shouldn t police world solve issues happening countries [SEP],"['[CLS]', 'mag', '##a', 'trump', 'vance', 'telling', 'us', 'usa', 'shouldn', 't', 'police', 'world', 'solve', 'issues', 'happening', 'countries', '[SEP]']","[101, 23848, 2050, 8398, 16672, 4129, 2149, 3915, 5807, 1056, 2610, 2088, 9611, 3314, 6230, 3032, 102]","[188, 188, 188, 188, 188, 188, 188, 188, 188, 188, 188, 188, 188, 188, 188, 188, 188]"
39,177,[CLS] But I guess attack inside Israel America s fault Benjamin Netanyahu s [SEP],"['[CLS]', 'but', 'i', 'guess', 'attack', 'inside', 'israel', 'america', 's', 'fault', 'benjamin', 'net', '##any', '##ahu', 's', '[SEP]']","[101, 2021, 1045, 3984, 2886, 2503, 3956, 2637, 1055, 6346, 6425, 5658, 19092, 21463, 1055, 102]","[189, 189, 189, 189, 189, 189, 189, 189, 189, 189, 189, 189, 189, 189, 189, 189]"
39,177,[CLS] I m struggling understand  America First  thing [SEP],"['[CLS]', 'i', 'm', 'struggling', 'understand', 'america', 'first', 'thing', '[SEP]']","[101, 1045, 1049, 8084, 3305, 2637, 2034, 2518, 102]","[190, 190, 190, 190, 190, 190, 190, 190, 190]"
62,658,[CLS] Looks like Hamas cured new Covid wave [SEP],"['[CLS]', 'looks', 'like', 'hamas', 'cured', 'new', 'co', '##vid', 'wave', '[SEP]']","[101, 3504, 2066, 22129, 21391, 2047, 2522, 17258, 4400, 102]","[191, 191, 191, 191, 191, 191, 191, 191, 191, 191]"
48,942,[CLS] Let s start thread times high level Israeli officials affiliates proxies openly called genocide [SEP],"['[CLS]', 'let', 's', 'start', 'thread', 'times', 'high', 'level', 'israeli', 'officials', 'affiliates', 'pro', '##xie', '##s', 'openly', 'called', 'genocide', '[SEP]']","[101, 2292, 1055, 2707, 11689, 2335, 2152, 2504, 5611, 4584, 18460, 4013, 16898, 2015, 10132, 2170, 14052, 102]","[192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192]"
48,942,[CLS] Drop em [SEP],"['[CLS]', 'drop', 'em', '[SEP]']","[101, 4530, 7861, 102]","[193, 193, 193, 193]"
23,864,[CLS] Let s honest  proPalestine  encampments little misfits world living sleepovers never got invited childhood years [SEP],"['[CLS]', 'let', 's', 'honest', 'prop', '##ales', '##tine', 'en', '##camp', '##ments', 'little', 'mis', '##fi', '##ts', 'world', 'living', 'sleep', '##overs', 'never', 'got', 'invited', 'childhood', 'years', '[SEP]']","[101, 2292, 1055, 7481, 17678, 23266, 10196, 4372, 26468, 8163, 2210, 28616, 8873, 3215, 2088, 2542, 3637, 24302, 2196, 2288, 4778, 5593, 2086, 102]","[194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194]"
23,864,[CLS] Sure true jihadis hiding typical liberal weirdos trying  fit in  In June LGBTQ [SEP],"['[CLS]', 'sure', 'true', 'jihad', '##is', 'hiding', 'typical', 'liberal', 'weird', '##os', 'trying', 'fit', 'in', 'in', 'june', 'lgbt', '##q', '[SEP]']","[101, 2469, 2995, 24815, 2483, 6318, 5171, 4314, 6881, 2891, 2667, 4906, 1999, 1999, 2238, 12010, 4160, 102]","[195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195]"
23,864,[CLS] They couldn t find Gaza map [SEP],"['[CLS]', 'they', 'couldn', 't', 'find', 'gaza', 'map', '[SEP]']","[101, 2027, 2481, 1056, 2424, 14474, 4949, 102]","[196, 196, 196, 196, 196, 196, 196, 196]"
87,262,[CLS] Less month Biden admin trades terrorists American hostages Iran releasing billions Iran frontgroup Hamas launches terrorist war Israel [SEP],"['[CLS]', 'less', 'month', 'bid', '##en', 'ad', '##min', 'trades', 'terrorists', 'american', 'hostages', 'iran', 'releasing', 'billions', 'iran', 'front', '##group', 'hamas', 'launches', 'terrorist', 'war', 'israel', '[SEP]']","[101, 2625, 3204, 7226, 2368, 4748, 10020, 14279, 15554, 2137, 19323, 4238, 8287, 25501, 4238, 2392, 17058, 22129, 18989, 9452, 2162, 3956, 102]","[197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197, 197]"
39,901,[CLS] Kushner Kleanup Time Please ignore previous comments waterfront property Gaza  could valuable  I m welfare Palestinian people [SEP],"['[CLS]', 'ku', '##sh', '##ner', 'k', '##lean', '##up', 'time', 'please', 'ignore', 'previous', 'comments', 'waterfront', 'property', 'gaza', 'could', 'valuable', 'i', 'm', 'welfare', 'palestinian', 'people', '[SEP]']","[101, 13970, 4095, 3678, 1047, 20898, 6279, 2051, 3531, 8568, 3025, 7928, 16317, 3200, 14474, 2071, 7070, 1045, 1049, 7574, 9302, 2111, 102]","[198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198]"
39,901,[CLS] Thank [SEP],"['[CLS]', 'thank', '[SEP]']","[101, 4067, 102]","[199, 199, 199]"
39,901,[CLS] End statement [SEP],"['[CLS]', 'end', 'statement', '[SEP]']","[101, 2203, 4861, 102]","[200, 200, 200, 200]"
62,121,[CLS] Kudos Mossad comrades engineering Libertarian Party couldnt effective force Israel year [SEP],"['[CLS]', 'ku', '##dos', 'moss', '##ad', 'comrades', 'engineering', 'libertarian', 'party', 'couldn', '##t', 'effective', 'force', 'israel', 'year', '[SEP]']","[101, 13970, 12269, 10636, 4215, 19033, 3330, 19297, 2283, 2481, 2102, 4621, 2486, 3956, 2095, 102]","[201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201]"
62,121,[CLS]  [SEP],"['[CLS]', '[SEP]']","[101, 102]","[202, 202]"
62,121,[CLS] lock comments [SEP],"['[CLS]', 'lock', 'comments', '[SEP]']","[101, 5843, 7928, 102]","[203, 203, 203, 203]"
30,517,[CLS] Khamenei s official position clear eradication Israel actual goal supporting PalestiniansThat happen [SEP],"['[CLS]', 'k', '##ham', '##ene', '##i', 's', 'official', 'position', 'clear', 'era', '##dication', 'israel', 'actual', 'goal', 'supporting', 'palestinians', '##tha', '##t', 'happen', '[SEP]']","[101, 1047, 3511, 8625, 2072, 1055, 2880, 2597, 3154, 3690, 25027, 3956, 5025, 3125, 4637, 21524, 8322, 2102, 4148, 102]","[204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204, 204]"
30,517,[CLS] All actually happens decade decade neverending cycle violence vengeance [SEP],"['[CLS]', 'all', 'actually', 'happens', 'decade', 'decade', 'never', '##ending', 'cycle', 'violence', 'vengeance', '[SEP]']","[101, 2035, 2941, 6433, 5476, 5476, 2196, 18537, 5402, 4808, 14096, 102]","[205, 205, 205, 205, 205, 205, 205, 205, 205, 205, 205, 205]"
30,517,[CLS] Stoking fires hatred isn t working [SEP],"['[CLS]', 'st', '##oki', '##ng', 'fires', 'hatred', 'isn', 't', 'working', '[SEP]']","[101, 2358, 23212, 3070, 8769, 11150, 3475, 1056, 2551, 102]","[206, 206, 206, 206, 206, 206, 206, 206, 206, 206]"
30,517,[CLS] Perhaps time consider something else [SEP],"['[CLS]', 'perhaps', 'time', 'consider', 'something', 'else', '[SEP]']","[101, 3383, 2051, 5136, 2242, 2842, 102]","[207, 207, 207, 207, 207, 207, 207]"
63,843,[CLS] Joe Biden approved billion dollars worth bombs bullets go Israel slaughter Palestinians Rafah [SEP],"['[CLS]', 'joe', 'bid', '##en', 'approved', 'billion', 'dollars', 'worth', 'bombs', 'bullets', 'go', 'israel', 'slaughter', 'palestinians', 'raf', '##ah', '[SEP]']","[101, 3533, 7226, 2368, 4844, 4551, 6363, 4276, 9767, 10432, 2175, 3956, 14574, 21524, 7148, 4430, 102]","[208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208]"
63,843,[CLS] So Democrats said look Biden putting foot Israel know genocidal president full shit [SEP],"['[CLS]', 'so', 'democrats', 'said', 'look', 'bid', '##en', 'putting', 'foot', 'israel', 'know', 'gen', '##oc', '##idal', 'president', 'full', 'shit', '[SEP]']","[101, 2061, 8037, 2056, 2298, 7226, 2368, 5128, 3329, 3956, 2113, 8991, 10085, 16975, 2343, 2440, 4485, 102]","[209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209]"
39,773,[CLS] Javanka scene negotiate end conflict Israel [SEP],"['[CLS]', 'java', '##nka', 'scene', 'negotiate', 'end', 'conflict', 'israel', '[SEP]']","[101, 9262, 25804, 3496, 13676, 2203, 4736, 3956, 102]","[210, 210, 210, 210, 210, 210, 210, 210, 210]"
78,753,[CLS] It s pretty amazing [SEP],"['[CLS]', 'it', 's', 'pretty', 'amazing', '[SEP]']","[101, 2009, 1055, 3492, 6429, 102]","[211, 211, 211, 211, 211, 211]"
78,753,[CLS] I ve spent last week talking conditions led Hamas terrorist attack mainly Israel s occupation Israel s support Hamas [SEP],"['[CLS]', 'i', 've', 'spent', 'last', 'week', 'talking', 'conditions', 'led', 'hamas', 'terrorist', 'attack', 'mainly', 'israel', 's', 'occupation', 'israel', 's', 'support', 'hamas', '[SEP]']","[101, 1045, 2310, 2985, 2197, 2733, 3331, 3785, 2419, 22129, 9452, 2886, 3701, 3956, 1055, 6139, 3956, 1055, 2490, 22129, 102]","[212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212]"
78,753,[CLS] I ve speaking current war million children s lives hang balance [SEP],"['[CLS]', 'i', 've', 'speaking', 'current', 'war', 'million', 'children', 's', 'lives', 'hang', 'balance', '[SEP]']","[101, 1045, 2310, 4092, 2783, 2162, 2454, 2336, 1055, 3268, 6865, 5703, 102]","[213, 213, 213, 213, 213, 213, 213, 213, 213, 213, 213, 213, 213]"
16,989,[CLS] It s like since      modern day Zionists depraved blood thirsty maniacs even Americans waking [SEP],"['[CLS]', 'it', 's', 'like', 'since', 'modern', 'day', 'zionist', '##s', 'de', '##pr', '##ave', '##d', 'blood', 'thirsty', 'mania', '##cs', 'even', 'americans', 'waking', '[SEP]']","[101, 2009, 1055, 2066, 2144, 2715, 2154, 21379, 2015, 2139, 18098, 10696, 2094, 2668, 24907, 29310, 6169, 2130, 4841, 12447, 102]","[214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214]"
32,454,[CLS] It supposed event fighting antisemitism like many things Trumpworld quickly turned Donald Trump engaging inantisemitism [SEP],"['[CLS]', 'it', 'supposed', 'event', 'fighting', 'anti', '##se', '##mit', '##ism', 'like', 'many', 'things', 'trump', '##world', 'quickly', 'turned', 'donald', 'trump', 'engaging', 'ina', '##nti', '##se', '##mit', '##ism', '[SEP]']","[101, 2009, 4011, 2724, 3554, 3424, 3366, 22930, 2964, 2066, 2116, 2477, 8398, 11108, 2855, 2357, 6221, 8398, 11973, 27118, 16778, 3366, 22930, 2964, 102]","[215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215]"
41,587,[CLS] Israel s pager attack Lebanon detonated thousands handheld devices across slew public spaces seriously injuring killing innocent civilians [SEP],"['[CLS]', 'israel', 's', 'page', '##r', 'attack', 'lebanon', 'detonated', 'thousands', 'handheld', 'devices', 'across', 'sl', '##ew', 'public', 'spaces', 'seriously', 'injuring', 'killing', 'innocent', 'civilians', '[SEP]']","[101, 3956, 1055, 3931, 2099, 2886, 8341, 28110, 5190, 27291, 5733, 2408, 22889, 7974, 2270, 7258, 5667, 22736, 4288, 7036, 9272, 102]","[216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216]"
41,587,[CLS] This attack clearly unequivocally violates international humanitarian law undermines US efforts prevent [SEP],"['[CLS]', 'this', 'attack', 'clearly', 'une', '##qui', '##vo', '##cal', '##ly', 'violate', '##s', 'international', 'humanitarian', 'law', 'undermine', '##s', 'us', 'efforts', 'prevent', '[SEP]']","[101, 2023, 2886, 4415, 16655, 15549, 6767, 9289, 2135, 23640, 2015, 2248, 11470, 2375, 25174, 2015, 2149, 4073, 4652, 102]","[217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217]"
87,231,[CLS] Israeli military kills Hamas terrorists finds significant weapons assets inside UNRWA headquarters   FoxNews [SEP],"['[CLS]', 'israeli', 'military', 'kills', 'hamas', 'terrorists', 'finds', 'significant', 'weapons', 'assets', 'inside', 'un', '##r', '##wa', 'headquarters', 'fox', '##ne', '##ws', '[SEP]']","[101, 5611, 2510, 8563, 22129, 15554, 4858, 3278, 4255, 7045, 2503, 4895, 2099, 4213, 4075, 4419, 2638, 9333, 102]","[218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218]"
41,369,[CLS] Israel Wed like hostages back [SEP],"['[CLS]', 'israel', 'wed', 'like', 'hostages', 'back', '[SEP]']","[101, 3956, 21981, 2066, 19323, 2067, 102]","[219, 219, 219, 219, 219, 219, 219]"
